新做过爷（本群最大唯一废物）的故事，从不敢A到接吻，赢赢赢

《一开始不敢A，被妹妹暗示（倒追）》
PersonID,DateTime,ChatText,ChatImage
2847301574,2024-07-06 18:15:53,,
2847301574,2024-07-06 18:16:03,这是之前那个12岁的妹妹,
2847301574,2024-07-06 18:16:35,12来问我喜欢什么样的,
2847301574,2024-07-06 18:16:41,在这之前,
2847301574,2024-07-06 18:16:50,我已经a上别人了,
2847301574,2024-07-06 18:17:42,a了,
2847301574,2024-07-06 18:17:44,她说可以试试,
2847301574,2024-07-06 18:19:14,😨,
2847301574,2024-07-06 18:19:19,别,
2847301574,2024-07-06 18:20:12,不是哥,
2847301574,2024-07-06 18:20:23,合订本是啥啊,
2847301574,2024-07-06 18:20:32,能进群精华吗,
2847301574,2024-07-06 18:38:14,,
2847301574,2024-07-06 18:53:41,等会问问妹妹,
2847301574,2024-07-06 18:53:46,能不能牵手,
2847301574,2024-07-06 18:53:53,,
2847301574,2024-07-06 18:58:33,我觉得我还是失败,
2847301574,2024-07-06 18:58:36,不会谈,
2847301574,2024-07-06 18:59:37,不知道怎么继续,
2847301574,2024-07-06 18:59:39,,
2847301574,2024-07-06 18:59:59,就像打游戏卡进度了,
2847301574,2024-07-06 19:00:39,,
2847301574,2024-07-06 19:00:41,没有,
2847301574,2024-07-06 19:00:44,不知道怎么继续,
2847301574,2024-07-06 19:02:20,😨,
2847301574,2024-07-06 19:02:49,等会问问,
2847301574,2024-07-06 19:02:53,然后循序渐进,
2847301574,2024-07-06 19:08:52,？,
2847301574,2024-07-06 19:08:58,什么魅魔,
2847301574,2024-07-06 19:11:51,,
2847301574,2024-07-06 19:17:07,你是,
2847301574,2024-07-06 19:17:14,？,
2847301574,2024-07-06 19:19:19,这个v不认识,
2847301574,2024-07-06 19:19:47,v震天吗,
2847301574,2024-07-06 19:24:22,,
2847301574,2024-07-06 19:29:57,诶,
2847301574,2024-07-06 19:29:58,群友,
2847301574,2024-07-06 19:30:01,跳了,
2847301574,2024-07-06 19:39:01,,
2847301574,2024-07-06 19:53:31,兵乓球妹妹是什么,
2847301574,2024-07-06 20:55:41,好了,
2847301574,2024-07-06 20:55:44,问过了,
2847301574,2024-07-06 20:55:47,什么都不可以,
2847301574,2024-07-06 20:56:06,,
2847301574,2024-07-06 21:01:16,牵了一会,
2847301574,2024-07-06 21:01:18,,
2847301574,2024-07-06 21:02:33,妹妹说牵手好奇怪,
2847301574,2024-07-06 21:02:36,,

2847301574,2024-07-06 21:13:44,,
2847301574,2024-07-06 21:13:45,没有,
2847301574,2024-07-06 21:13:51,我刚开始以为是普通朋友,
2847301574,2024-07-06 21:27:11,想喝妹妹煲电话粥,
2847301574,2024-07-06 21:27:14,和,
2847301574,2024-07-06 21:39:01,打了,
2847301574,2024-07-06 21:39:07,是他室友接的,
2847301574,2024-07-06 21:39:15,,
2847301574,2024-07-06 21:39:23,唉 ，🦐✌🏻，太优秀,
2847301574,2024-07-06 21:39:28,我太失败了,
2847301574,2024-07-06 21:40:51,你好歹是清华学生，人中龙凤万里挑一，你觉得除了那些官二代富二代会有人看不上你？,
2847301574,2024-07-06 21:40:58,人家都看不上我,
2847301574,2024-07-06 22:06:26,想谈恋爱,
2847301574,2024-07-06 22:18:45,想谈恋爱,
2847301574,2024-07-06 22:18:50,😭,
2847301574,2024-07-06 22:18:56,好想谈恋爱,
2847301574,2024-07-06 22:23:16,😨,
2847301574,2024-07-06 22:25:28,🐴,
2847301574,2024-07-06 22:25:33,我也想唱,
2847301574,2024-07-06 22:28:10,诶群友,
2847301574,2024-07-06 22:28:15,都有女朋友,
2847301574,2024-07-06 22:28:46,不是哥们,
2847301574,2024-07-06 22:28:53,我写进历史了是吧,
2847301574,2024-07-06 22:29:07,啊？,
2847301574,2024-07-06 22:29:09,我超,
2847301574,2024-07-06 22:29:14,我这么吊的吗,
2847301574,2024-07-06 22:31:22,明天逗小孩玩了,
2847301574,2024-07-06 22:31:35,那小孩贼开放,
2847301574,2024-07-06 22:31:39,,
2847301574,2024-07-06 22:31:50,没有,
2847301574,2024-07-06 22:31:57,抓他打麻将去,
2847301574,2024-07-06 22:33:32,,
2847301574,2024-07-06 22:40:18,不知道,
2847301574,2024-07-06 22:40:41,我算不算再谈,
2847301574,2024-07-06 22:40:57,和平时一样没感觉啊,
2847301574,2024-07-06 22:42:27, ？,
2847301574,2024-07-06 22:42:59,水杯不知道,
2847301574,2024-07-06 22:43:12,好像喝了又好像没有,
2847301574,2024-07-06 22:44:25,当时买的矿泉水,
2847301574,2024-07-06 22:44:48,然后他的水杯我问过好多次,
2847301574,2024-07-06 22:44:55,他都说可以喝,
2847301574,2024-07-06 22:45:51,是,
2847301574,2024-07-06 22:47:08,😨,
2847301574,2024-07-06 22:47:13,真的吗,
2847301574,2024-07-06 22:47:29,没有,
2847301574,2024-07-06 22:48:01,,


《A上去了，开始成功》

2847301574,2024-07-06 22:48:08,a是a了,
2847301574,2024-07-06 22:48:14,她说可以试试,
2847301574,2024-07-06 22:48:25,但感觉和平时一样,
2847301574,2024-07-06 22:50:18,诶,
2847301574,2024-07-06 22:50:25,群友,
2847301574,2024-07-06 22:50:32,还是群友懂得多,
2847301574,2024-07-06 22:51:19,开始试着牵手了,
2847301574,2024-07-06 22:51:26,她说好奇怪,
2847301574,2024-07-06 22:52:05,诶,
2847301574,2024-07-06 22:52:07,群友,
2847301574,2024-07-06 22:52:12,太成功,
2847301574,2024-07-06 22:52:15,只有我是废物,
2847301574,2024-07-06 22:53:23,不知道,
2847301574,2024-07-06 22:53:26,反正我不是,
2847301574,2024-07-06 22:55:00,诶,
2847301574,2024-07-06 22:55:02,群友,
2847301574,2024-07-06 22:55:05,我太失败了,
2847301574,2024-07-06 23:03:52,,
2847301574,2024-07-06 23:03:56,我才想起来,
2847301574,2024-07-06 23:04:07,之前和妹妹看过地图,
2847301574,2024-07-06 23:04:13,他用我手机看的,
2847301574,2024-07-06 23:04:32,然后用我手机了收藏了他家大概的地址,
2847301574,2024-07-06 23:05:34,😨,
2847301574,2024-07-06 23:05:38,又怎么了,
2847301574,2024-07-06 23:06:08,,
2847301574,2024-07-06 23:06:47,明天问问,
2847301574,2024-07-06 23:06:54,他怎么回去,
2847301574,2024-07-06 23:07:18,她当时说每次都不敢一个人出门,
2847301574,2024-07-06 23:07:35,,
2847301574,2024-07-06 23:07:50,给他看了好久的地图,
2847301574,2024-07-06 23:07:58,就我屁都不是,
2847301574,2024-07-06 23:09:52,😨,
2847301574,2024-07-06 23:09:54,不是,
2847301574,2024-07-06 23:10:02,你还截图保存了啊,
2847301574,2024-07-06 23:11:21,😨,
2847301574,2024-07-06 23:11:33,因为好像有两个,
2847301574,2024-07-06 23:11:46,所以有点分歧,
2847301574,2024-07-06 23:14:48,是这样的,
2847301574,2024-07-06 23:14:56,我的故事怎么样,
2847301574,2024-07-06 23:14:59,,
2847301574,2024-07-06 23:15:25,多亏了我的哥布林战衣,
2847301574,2024-07-06 23:15:32,,
2847301574,2024-07-06 23:16:05,他好像比我小一点来着,
2847301574,2024-07-06 23:16:43,诶,
2847301574,2024-07-06 23:16:52,,
2847301574,2024-07-06 23:17:20,明天试试还能不能再牵一下手,
2847301574,2024-07-06 23:18:18,诶嘿嘿,
2847301574,2024-07-06 23:19:16,有点像和他去武汉跨年,
2847301574,2024-07-06 23:19:30,有点想和他去武汉跨年,
2847301574,2024-07-06 23:19:33,,
2847301574,2024-07-06 23:19:42,我他妈坐二号,
2847301574,2024-07-06 23:20:21,🐴,
2847301574,2024-07-06 23:20:28,哥们去佛祖岭,
2847301574,2024-07-06 23:21:47,这是回去的路上,
2847301574,2024-07-06 23:22:10,不知道,
2847301574,2024-07-06 23:22:22,我是湖北,
2847301574,2024-07-06 23:22:26,他也是湖北,
2847301574,2024-07-06 23:25:11,,
2847301574,2024-07-06 23:27:45,,
2847301574,2024-07-06 23:28:52,牵手,
2847301574,2024-07-06 23:28:54,然后循序渐进,
2847301574,2024-07-06 23:29:15,kiss,
2847301574,2024-07-06 23:29:20,,
2847301574,2024-07-06 23:29:37,诶,
2847301574,2024-07-06 23:29:43,太成功,
2847301574,2024-07-06 23:29:45,自杀,
2847301574,2024-07-06 23:30:23,明天用他水杯喝水,
2847301574,2024-07-06 23:30:28,,
2847301574,2024-07-06 23:49:31,,
2847301574,2024-07-06 23:52:38,已经在想明天怎么见妹妹了,
2847301574,2024-07-06 23:57:31,可是,
2847301574,2024-07-06 23:57:39,牵手都只牵了一下下,
2847301574,2024-07-06 23:59:10,妈的,
2847301574,2024-07-06 23:59:20,给我表妹说了说,
2847301574,2024-07-06 23:59:24,然后她给我删了,
2847301574,2024-07-06 23:59:28,,
2847301574,2024-07-06 23:59:35,我寻思我也没做错啥啊,
2847301574,2024-07-07 00:00:19,我说我要睡觉了,
2847301574,2024-07-07 00:00:28,明天还要和她打球,
2847301574,2024-07-07 00:00:41,然后就给我删了,
2847301574,2024-07-07 00:00:43,,
2847301574,2024-07-07 00:01:06,😨,
2847301574,2024-07-07 00:01:09,不是吧,
2847301574,2024-07-07 00:02:28,啊？,
2847301574,2024-07-07 00:02:30,谁啊,
2847301574,2024-07-07 00:02:57,我记得当时他初三毕业,
2847301574,2024-07-07 00:03:03,然后夏天去武汉玩,
2847301574,2024-07-07 00:03:22,他牵我的手还是我牵他的手来着,
2847301574,2024-07-07 00:03:45, 谁？,
2847301574,2024-07-07 00:04:04,不是,
2847301574,2024-07-07 00:04:07,那又是一个,
2847301574,2024-07-07 00:04:15,,
2847301574,2024-07-07 00:04:24,这个是真妹妹,
2847301574,2024-07-07 00:04:36,那两个是最近认识的,
2847301574,2024-07-07 00:06:00,最近认识的,
2847301574,2024-07-07 00:06:11,那个12岁也是最近认识的,
2847301574,2024-07-07 00:07:00,😨,
2847301574,2024-07-07 00:12:14,,
2847301574,2024-07-07 00:12:19,没几个,
2847301574,2024-07-07 00:12:25,我是哥布林,
2847301574,2024-07-07 00:13:53,,
2847301574,2024-07-07 00:14:11,哥们真是死肥宅,
2847301574,2024-07-07 00:14:17,只是走出洞穴,
2847301574,2024-07-07 00:14:28,换上神装了,
2847301574,2024-07-07 00:14:43,,
2847301574,2024-07-07 00:21:20,妈的,
2847301574,2024-07-07 00:21:28,把我删了还把我骂了,
2847301574,2024-07-07 00:37:57,我超,
2847301574,2024-07-07 00:38:02,我好像变帅了,
2847301574,2024-07-07 00:39:19,减肥,
2847301574,2024-07-07 00:39:25,男人最好的医美,
2847301574,2024-07-07 00:41:31,🐴,
2847301574,2024-07-07 00:41:33,没有,
2847301574,2024-07-07 00:41:53,我照镜子才发现,
2847301574,2024-07-07 00:42:04,好像比原来帅多了,
2847301574,2024-07-07 00:42:09,寄吧骨科,
2847301574,2024-07-07 00:42:15,我表妹把我删了,
2847301574,2024-07-07 00:42:19,删之前还骂我,
2847301574,2024-07-07 00:54:19,,
2847301574,2024-07-07 00:54:25,丑,
2847301574,2024-07-07 00:55:03,看戴眼镜还是不带眼镜的,
2847301574,2024-07-07 00:56:39,不行好丑,
2847301574,2024-07-07 01:01:02,,
2847301574,2024-07-07 01:08:43,,
2847301574,2024-07-07 01:15:22,啊？,
2847301574,2024-07-07 01:15:24,怎么了,
2847301574,2024-07-07 01:15:28,,
2847301574,2024-07-07 01:23:01,妈的,
2847301574,2024-07-07 01:23:12,室友好像在哄她女朋友,
2847301574,2024-07-07 01:26:11,,
2847301574,2024-07-07 01:26:20,那姐们早睡了,
2847301574,2024-07-07 01:26:26,我还给他发晚安了,
2847301574,2024-07-07 07:44:40,今日运势,
2847301574,2024-07-07 08:54:27,mmm,
2847301574,2024-07-07 08:54:34,妹妹说吃不完,
2847301574,2024-07-07 08:54:38,我说给我吃,
2847301574,2024-07-07 08:54:41,她说可以,
2847301574,2024-07-07 08:54:44,,
2847301574,2024-07-07 09:25:38,,
2847301574,2024-07-07 09:27:54,感觉和平时关系差不多,
2847301574,2024-07-07 09:27:57,,
2847301574,2024-07-07 09:33:28,啊？,
2847301574,2024-07-07 09:33:30,,
2847301574,2024-07-07 09:33:44,妹妹刚刚用又一个杯子喝水,
2847301574,2024-07-07 09:33:49,给我也喝了,
2847301574,2024-07-07 09:40:21,,
2847301574,2024-07-07 09:55:26,宕机了,
2847301574,2024-07-07 09:55:40,他邀请我去他宿舍,
2847301574,2024-07-07 09:55:58,他有一个室友是同意的,
2847301574,2024-07-07 09:56:08,但我觉得不好,
2847301574,2024-07-07 09:56:16,,
2847301574,2024-07-07 10:00:52,,
2847301574,2024-07-07 10:00:54,怎么了,
2847301574,2024-07-07 10:01:35,？,
2847301574,2024-07-07 10:01:52,他室友我差不多认识,
2847301574,2024-07-07 10:01:58,好像就两个不认识的,
2847301574,2024-07-07 10:02:04,,
2847301574,2024-07-07 10:02:40,？,
2847301574,2024-07-07 10:02:41,没有,
2847301574,2024-07-07 10:02:52,要是都认识我可能就进去了,
2847301574,2024-07-07 10:03:12,只是进去看电视,
2847301574,2024-07-07 10:03:17,,
2847301574,2024-07-07 10:03:18,真的,
2847301574,2024-07-07 10:03:36,他们室友都在睡觉好像,
2847301574,2024-07-07 10:04:13,一个泰剧,
2847301574,2024-07-07 10:04:48,正经的,
2847301574,2024-07-07 10:04:57,我反正没敢进去,
2847301574,2024-07-07 10:05:25,,
2847301574,2024-07-07 10:07:05,,
2847301574,2024-07-07 10:07:49,中午还要和他们室友搓麻将,
2847301574,2024-07-07 10:08:57,他们六人间,
2847301574,2024-07-07 10:09:02,我认识四个好像,
2847301574,2024-07-07 10:10:19,咋了啊,
2847301574,2024-07-07 10:10:21,,
2847301574,2024-07-07 10:12:23,,
2847301574,2024-07-07 10:14:03,现充是谁,
2847301574,2024-07-07 10:14:52,😨,
2847301574,2024-07-07 10:15:20,没有,
2847301574,2024-07-07 10:15:26,我是纯良哥布林,
2847301574,2024-07-07 10:15:34,只是穿神装了,
2847301574,2024-07-07 10:15:40,,
2847301574,2024-07-07 10:26:26,出国是这样的,
2847301574,2024-07-07 10:26:32,已经成功太多了,
2847301574,2024-07-07 10:26:36,理解不了的,
2847301574,2024-07-07 11:21:30,酱油,
2847301574,2024-07-07 11:21:40,老抽上色,
2847301574,2024-07-07 11:21:47,生抽提味,
2847301574,2024-07-07 11:25:32,牛逼,
2847301574,2024-07-07 11:25:36,我看个人,
2847301574,2024-07-07 11:25:42,搞个痛包就过去了,
2847301574,2024-07-07 11:25:53,我还想瞅瞅扎的谁,
2847301574,2024-07-07 11:27:57,实在不行,
2847301574,2024-07-07 11:28:08,炒个糖色吧,
2847301574,2024-07-07 13:58:28,怪怪的,
2847301574,2024-07-07 13:58:43,他水杯可以给我喝,
2847301574,2024-07-07 13:58:47,手好像不能牵,
2847301574,2024-07-07 13:58:53,,
2847301574,2024-07-07 14:00:37,昨天是问过,
2847301574,2024-07-07 14:00:42,他说好奇怪,
2847301574,2024-07-07 14:04:21,,
2847301574,2024-07-07 14:11:13,呜呜呜,
2847301574,2024-07-07 14:11:34,我太废物了,
2847301574,2024-07-07 14:11:44,诶 紫砂,
2847301574,2024-07-07 14:27:24,诶嘿嘿,
2847301574,2024-07-07 14:27:35,牵上了,
2847301574,2024-07-07 14:49:32,这就是北大，看的书都高级,
2847301574,2024-07-07 14:51:49,✌🏻,
2847301574,2024-07-07 14:51:54,可以牵手了,
2847301574,2024-07-07 14:52:01,我现在还靠在他身上,
2847301574,2024-07-07 15:33:44,？,
2847301574,2024-07-07 15:33:52,为什么我会有龙头,
2847301574,2024-07-07 15:37:13,😨,
2847301574,2024-07-07 15:41:37,妈的我又没怎么说,
2847301574,2024-07-07 15:41:40,水,
2847301574,2024-07-07 17:51:49,诶嘿嘿,
2847301574,2024-07-07 17:51:58,又喂我吃水果,
2847301574,2024-07-07 17:52:06,又喂我吃菜,
2847301574,2024-07-07 18:11:35,,
2847301574,2024-07-07 18:11:44,我我是哥布林战神,
2847301574,2024-07-07 18:20:57,我出神装了,
2847301574,2024-07-07 18:21:04,,
2847301574,2024-07-07 18:21:42,😨,
2847301574,2024-07-07 18:21:56,我瞅瞅,
2847301574,2024-07-07 18:22:02,刚开始讲的好像是另一个,
2847301574,2024-07-07 18:54:39,😨,
2847301574,2024-07-07 18:54:43,怎么了啊又,
2847301574,2024-07-07 22:56:11,在打视频,
2847301574,2024-07-08 07:52:29,欸嘿,
2847301574,2024-07-08 07:52:34,现在155.2了,
2847301574,2024-07-08 07:59:15,诶群友,
2847301574,2024-07-08 07:59:19,还坐飞机,
2847301574,2024-07-08 07:59:27,见都没见过的东西,
2847301574,2024-07-08 07:59:35,太成功,
2847301574,2024-07-08 12:22:33,mmm,
2847301574,2024-07-08 12:22:37,我他妈好寒酸,
2847301574,2024-07-08 12:22:44,买瓶水给妹妹喝,
2847301574,2024-07-08 12:22:47,然后我喝,
2847301574,2024-07-08 12:23:04,,
2847301574,2024-07-08 12:23:16,不过我兜里最近是真没钱了,
2847301574,2024-07-08 12:31:27,,
2847301574,2024-07-08 12:50:20,诶嘿嘿,
2847301574,2024-07-08 12:50:33,我喜欢和妹妹牵手,
2847301574,2024-07-08 12:50:43,还靠在他的肩膀上,
2847301574,2024-07-08 12:52:16,昨天就牵上了,
2847301574,2024-07-08 12:52:25,🤤🤤🤤,
2847301574,2024-07-08 12:53:44,还躺他腿上了好像,
2847301574,2024-07-08 12:55:27,没有,
2847301574,2024-07-08 12:55:30,不是膝枕,
2847301574,2024-07-08 12:56:24,就是坐地上,
2847301574,2024-07-08 12:56:38,然后我躺他大腿上了,
2847301574,2024-07-08 12:56:50,他腿上立起来的,
2847301574,2024-07-08 12:56:54,是,
2847301574,2024-07-08 12:58:56,腿是立起来的,
2847301574,2024-07-08 12:59:00,我躺他腿上,
2847301574,2024-07-08 12:59:11,躺旁边而已,
2847301574,2024-07-08 12:59:16,,
2847301574,2024-07-08 13:00:38,诶群友,
2847301574,2024-07-08 13:32:14,下次试试,
2847301574,2024-07-08 13:32:20,能不能kiss上,
2847301574,2024-07-08 13:53:24,我问了说能不能亲,
2847301574,2024-07-08 13:53:29,她说不可以,
2847301574,2024-07-08 13:53:33,全是汗,
2847301574,2024-07-08 13:53:39,,
2847301574,2024-07-08 13:55:51,我说不嫌弃,
2847301574,2024-07-08 13:55:59,他说亲了就不理我了,
2847301574,2024-07-08 13:56:38,不知道,
2847301574,2024-07-08 13:56:44,可能是脸,
2847301574,2024-07-08 13:56:49,也可能是嘴,
2847301574,2024-07-08 13:57:17,云桑,
2847301574,2024-07-08 13:57:23,性爱领域大神,
2847301574,2024-07-08 15:07:17,所以能不能亲啊,
2847301574,2024-07-08 17:54:22,诶嘿嘿,
2847301574,2024-07-08 17:54:29,一个苹果,
2847301574,2024-07-08 17:54:33,妹妹一口,
2847301574,2024-07-08 17:54:36,我一口,
2847301574,2024-07-08 17:55:38,😨,
2847301574,2024-07-08 19:18:48,我在想之后和妹妹出去,
2847301574,2024-07-08 19:18:50,是怎么搞,
2847301574,2024-07-08 19:19:10,,
2847301574,2024-07-08 19:23:08,？,
2847301574,2024-07-08 19:23:11,别搞,
2847301574,2024-07-08 19:23:17,我想去电影院,
2847301574,2024-07-08 19:23:24,然后买花,
2847301574,2024-07-08 19:23:40,感觉微信太潦草了,
2847301574,2024-07-08 19:23:45,我想正式一点,
2847301574,2024-07-08 19:29:27,,
2847301574,2024-07-08 19:29:31,已经是了,
2847301574,2024-07-08 19:29:34,这是觉得,
2847301574,2024-07-08 19:29:43,微信表白太,
2847301574,2024-07-08 19:29:46,mmm,
2847301574,2024-07-08 19:29:50,怎么说呢,
2847301574,2024-07-08 19:30:26, 至少从一束花开始吧,
2847301574,2024-07-08 19:33:22,,
2847301574,2024-07-08 19:35:57,算了,
2847301574,2024-07-08 19:35:58,真麻烦,
2847301574,2024-07-08 19:36:04,还是gal game好玩,
2847301574,2024-07-08 19:37:00,哥布林回洞穴了,
2847301574,2024-07-08 19:41:30,我也是哥布林,
2847301574,2024-07-08 19:41:47,我是废物哥布林,
2847301574,2024-07-08 19:41:53,？,
2847301574,2024-07-08 19:46:14,是,
2847301574,2024-07-08 19:46:18,已经谈上了,
2847301574,2024-07-08 19:46:20,,
2847301574,2024-07-08 19:49:22,,
2847301574,2024-07-08 19:49:25,不给,
2847301574,2024-07-08 19:52:43,,
2847301574,2024-07-08 19:52:51,,
2847301574,2024-07-08 19:52:57, 没有,
2847301574,2024-07-08 19:53:00,我是丑陋哥布林,
2847301574,2024-07-08 19:53:07,贼丑,
2847301574,2024-07-08 19:57:01,,
2847301574,2024-07-08 19:57:05,来点色图,
2847301574,2024-07-08 20:01:17,来点色图,
2847301574,2024-07-08 20:31:42,,
2847301574,2024-07-08 20:33:46,,
2847301574,2024-07-08 20:35:57,今日运势,
2847301574,2024-07-08 20:37:44,呜呜呜,
2847301574,2024-07-08 20:38:33,死了,
2847301574,2024-07-08 20:38:44,今天只掉了六两,
2847301574,2024-07-08 20:38:49,加练了,
2847301574,2024-07-08 21:21:05,,
2847301574,2024-07-08 21:21:16,我上午练下午练晚上练,
2847301574,2024-07-08 21:21:17,可以了,
2847301574,2024-07-08 21:21:25,有一次没达标,
2847301574,2024-07-08 21:21:30,妹妹陪着我,
2847301574,2024-07-08 21:21:38,他就在旁边等我,
2847301574,2024-07-08 21:21:46,然后回去,
2847301574,2024-07-08 21:21:57,他宿舍都锁门了,
2847301574,2024-07-08 21:22:02,把他关外面了,
2847301574,2024-07-08 21:51:42,,
2847301574,2024-07-08 22:51:36,,
2847301574,2024-07-08 22:51:39,来点色图,
2847301574,2024-07-08 22:52:47,,
2847301574,2024-07-08 22:54:52,宕机了,
2847301574,2024-07-08 22:55:00,去隔壁宿舍玩,
2847301574,2024-07-08 22:55:07,走的时候,
2847301574,2024-07-08 22:55:16,他们给了我一个🍑,
2847301574,2024-07-08 23:01:35,我没有老婆,
